thread_name,ts_string,target,latency,URL,timestamp,response_code,sample_id,bytes,result,func_name,sample_name,message,type,id,response_time
"land_search_plan 2-1",2014-10-09_16-15,training.sailis.sa.gov.au,49831,https://training.sailis.sa.gov.au/products/titleSearch/checkSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=&planParcelSearchDto.planNo=12345&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-10-09 17:16:33.968",200,562,24497,true,Check_Search,"land_search_plan >> plan no",OK,text,274,49835
"land_search_plan 2-1",2014-10-09_16-15,training.sailis.sa.gov.au,33741,https://training.sailis.sa.gov.au/products/titleSearch/checkSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=C&planParcelSearchDto.planNo=20563&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-10-09 17:17:23.816",200,563,24121,true,Check_Search,"land_search_plan >> community plan",OK,text,275,33745
"land_search_title 3-1",2014-10-09_16-15,training.sailis.sa.gov.au,440,https://training.sailis.sa.gov.au/products/delivery/sdIQQwVYjzpbnsrUiqQZtBvOmjqnCLIDkTFeooEZIuaUorWqgB,"2014-10-09 17:17:57.969",200,564,26154,true,Check_Search,"land_search_title >> volume less than 5000",OK,text,276,4814
"land_search_title 3-1",2014-10-09_16-15,training.sailis.sa.gov.au,472,https://training.sailis.sa.gov.au/products/delivery/VTCRCQGGzAXRIwYcSppFseVAdVUZKxSZrKNvYxmZeECgxQNYLG,"2014-10-09 17:18:02.791",200,565,25933,true,Check_Search,"land_search_title >> volume greater than 5000",OK,text,277,4446
"land-search-address 1-1",2014-10-09_16-15,training.sailis.sa.gov.au,198010,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-09 17:18:25.993",200,660,24579,true,Child_Parent_Search,"land_search_address >>   no-input",OK,text,280,198013
"land-search-address 1-1",2014-10-09_16-15,training.sailis.sa.gov.au,5135,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=HAR%2A&addressSearchDto.suburb=&action=Search,"2014-10-09 17:21:49.623",200,583,24126,true,Child_Parent_Search,"land_search_address >> street-wildcard",OK,text,285,5137
"land-search-address 1-1",2014-10-09_16-15,training.sailis.sa.gov.au,11209,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=AD%2A&action=Search,"2014-10-09 17:21:54.764",200,584,24186,true,Child_Parent_Search,"land_search_address >> suburb-wildcard",OK,text,286,11213
"land-search-address 1-1",2014-10-09_16-15,training.sailis.sa.gov.au,559,https://training.sailis.sa.gov.au/products/delivery/FkpXERMMJJCYbYFHCDUCCGWRPcHgJASlzthdfEGgAwfYdOejfT,"2014-10-09 17:22:05.984",200,585,25496,true,Child_Parent_Search,"land_search_address >> specific",OK,text,287,3487
"land_search_plan 2-1",2014-10-09_16-15,training.sailis.sa.gov.au,43911,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=&planParcelSearchDto.planNo=12345&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-10-09 17:22:10.078",200,562,24587,true,Child_Parent_Search,"land_search_plan >> plan no",OK,text,288,43915
"land_search_plan 2-1",2014-10-09_16-15,training.sailis.sa.gov.au,4509,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=C&planParcelSearchDto.planNo=20563&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-10-09 17:22:54.004",200,563,24211,true,Child_Parent_Search,"land_search_plan >> community plan",OK,text,289,4513
"land_search_title 3-1",2014-10-09_16-15,training.sailis.sa.gov.au,674,https://training.sailis.sa.gov.au/products/delivery/eOaIZYmWcQKIOcSBQHnWThjUrNhmenRZfXjMwFolTPPZhSUELb,"2014-10-09 17:23:01.441",200,565,25446,true,Child_Parent_Search,"land_search_title >> volume greater than 5000",OK,text,291,3387
"Valuation_Sales_Search 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3295,https://training.sailis.sa.gov.au/valuation/sales/search/result,"2014-10-15 11:49:28.210",200,639,28865,true,Valuation_Sales_Search,"Valuation Sales Search >> one month duration + one LGA",OK,text,322,3525
"Valuation-Record-Creation 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3937,https://training.sailis.sa.gov.au/valuation/valuationrecordcreate/request,"2014-10-15 11:50:28.052",500,640,6154,false,Valuation_Record_Creation,"Valuation Record Creation >> Reinstate with 5 parcel attached creation","Internal Server Error",text,334,3938
"Submarket-Group-Search 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,4757,https://training.sailis.sa.gov.au/valuation/submarket/search?lga=&lga__lookup_displaytext=ADELAIDE&lga__lookup_lookupmapper=lookupmapper.lookupableLgaItems&name=&description=&residential=&commercial=&industrial=&rural=&other=&suburbs=&suburbs__lookup_displaytext=&suburbs__lookup_lookupmapper=lookupmapper.lookupableValuationSuburbItems&marketGroup=&marketGroup__lookup_displaytext=&marketGroup__lookup_lookupmapper=lookupmapper.lookupableMarketGroups&action=Search,"2014-10-15 11:50:44.872",200,644,24231,true,Submarket_Group_Search,"Submarket Group Search >> LGA(ADELAIDE)",OK,text,335,4759
"Parcel Valuation Search 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,9053,https://training.sailis.sa.gov.au/valuation/parcel/search/result?currentSearchDtoName=parcelSearchDto&parcelSearchDto.valuationNumber=1506002913&parcelSearchDto.vrType=&_parcelSearchDto.effectiveFrom=on&action=Search,"2014-10-15 11:51:10.650",200,631,13864,false,Valuation_Parcel_Search,"Valuation Parcel Valuation Search >> Specific one(1506002913)",OK,text,338,9053
"Parcel Valuation Search 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,300168,https://training.sailis.sa.gov.au/valuation/parcel/search/result?currentSearchDtoName=parcelSearchDto&parcelSearchDto.valuationNumber=&parcelSearchDto.vrType=SCV&_parcelSearchDto.effectiveFrom=on&action=Search,"2014-10-15 11:51:19.717",504,632,285,false,Valuation_Parcel_Search,"Valuation Parcel Valuation Search >> Record Type(SCV)","Gateway Time-out",text,339,300168
"Parcel Valuation Search 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,300282,https://training.sailis.sa.gov.au/valuation/parcel/search/result?currentSearchDtoName=parcelSearchDto&parcelSearchDto.valuationNumber=&parcelSearchDto.vrType=SCV&_parcelSearchDto.effectiveFrom=on&action=Search&parcelSearchDto.effectiveFrom=CANCELLED&parcelSearchDto.effectiveFrom=CURRENT&parcelSearchDto.effectiveFrom=PROPOSED_CANCELLED&parcelSearchDto.effectiveFrom=PROPOSED_CURRENT,"2014-10-15 11:56:19.922",504,632,285,false,Valuation_Parcel_Search,"Valuation Parcel Valuation Search >> Record Type(SCV)   CURRENT Status","Gateway Time-out",text,340,300282
"Parcel Address Search 2-1",2014-10-15_11-49,training.sailis.sa.gov.au,137459,https://training.sailis.sa.gov.au/valuation/parcel/search/result?currentSearchDtoName=addressSearchDto&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.streetName=&addressSearchDto.suburb=ADELAIDE&action=Search,"2014-10-15 12:01:22.793",200,635,17782,false,Valuation_Parcel_Search,"Valuation Parcel Address Search >> suburb(ADELAIDE)",OK,text,342,137461
"Parcel Plan Search 4-1",2014-10-15_11-49,training.sailis.sa.gov.au,17807,https://training.sailis.sa.gov.au/valuation/parcel/search/result?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.planType=&planParcelSearchDto.planNumber=12345&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNumber=&action=Search,"2014-10-15 12:03:44.696",200,637,16841,false,Valuation_Parcel_Search,"Valuation Parcel Plan Search >> only with plan no(12345)",OK,text,344,17807
"Valuation_Edit_Record 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,12631,https://training.sailis.sa.gov.au/valuation/valuationrecord/491206,"2014-10-15 12:04:50.101",200,648,47974,true,Valuation_Edit_Record,"Valuation Edit Record >> update value GET",OK,text,345,12998
"Valuation_Edit_Record 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,4830,https://training.sailis.sa.gov.au/valuation/valuationrecord/491206?form=&releaseId=527472682,"2014-10-15 12:05:03.107",200,648,23568,true,Valuation_Edit_Record,"Valuation Edit Record >> update value valuation record GET",OK,text,346,4831
"Valuation_Edit_Record 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,4016,https://training.sailis.sa.gov.au/valuation/valuationrecord/491206,"2014-10-15 12:05:08.101",200,648,23544,false,Valuation_Edit_Record,"Valuation Edit Record >> update value update record with specific descriptor",OK,text,347,4019
"Valuation_Edit_Record 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,7639,https://training.sailis.sa.gov.au/valuation/component/544931558,"2014-10-15 12:05:12.122",200,648,24581,true,Valuation_Edit_Record,"Valuation Edit Record >> update value GET Componennt",OK,text,348,7641
"Valuation_Edit_Record 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3462,https://training.sailis.sa.gov.au/valuation/valuationrecord/491206,"2014-10-15 12:05:20.932",200,648,47298,true,Valuation_Edit_Record,"Valuation Edit Record >> update value GET After Edit",OK,text,350,3669
"Valuation_Edit_Record 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,4076,https://training.sailis.sa.gov.au/valuation/valueapproval/reason,"2014-10-15 12:05:24.711",500,648,6021,false,Valuation_Edit_Record,"Valuation Edit Record >> update value submit for approval","Internal Server Error",text,351,4076
"Valuation_Edit_Record 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3058,https://training.sailis.sa.gov.au/valuation/valueapproval/supplementary?lga=&lga__lookup_displaytext=CLARE+%26+GILBERT+VALLEYS&lga__lookup_lookupmapper=lookupmapper.lookupableLgaItems&submarketGroup=&submarketGroup__lookup_displaytext=&submarketGroup__lookup_lookupmapper=lookupmapper.lookupableSubmarketGroupsWithLga&valueChangeReason=&valuationNumber=&dateSubmitted=&submittedBy=&action=Search,"2014-10-15 12:05:28.790",200,648,20779,false,Valuation_Edit_Record,"Valuation Edit Record >> update value supplementary approval search","No results found. Not a good test data",text,352,3060
"Valuation-Rate-Management 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3527,https://training.sailis.sa.gov.au/valuation/ratetable/544358978,"2014-10-15 12:06:19.051",500,649,6021,false,Valuation_Rate_Management,"Valuation Rate Management >> general test export data","Internal Server Error",text,355,3527
"Valuation-Rate-Management 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,4110,https://training.sailis.sa.gov.au/valuation/ratetable/544358978?action=Import,"2014-10-15 12:06:22.587",200,649,17265,false,Valuation_Rate_Management,"Valuation Rate Management >> general test import file",OK,text,356,4110
"Valuation-Rate-Management 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3423,https://training.sailis.sa.gov.au/valuation/ratetable/544358978,"2014-10-15 12:06:26.699",500,649,6021,false,Valuation_Rate_Management,"Valuation Rate Management >> general test GET after import file","Internal Server Error",text,357,3423
"Valuation-Rate-Management 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,4108,https://training.sailis.sa.gov.au/valuation/ratetable/rate/NOTFOUND?form,"2014-10-15 12:06:30.125",500,649,6021,false,Valuation_Rate_Management,"Valuation Rate Management >> general test get the first rate","Internal Server Error",text,358,4108
"Valuation-Rate-Management 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3948,https://training.sailis.sa.gov.au/valuation/ratetable/rate?form&rateTableId=544358978,"2014-10-15 12:06:36.705",200,649,17265,true,Valuation_Rate_Management,"Valuation Rate Management >> general test add rate GET",OK,text,360,3948
"Valuation-Rate-Management 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3157,https://training.sailis.sa.gov.au/valuation/ratetable/rate/NOTFOUND?form,"2014-10-15 12:06:46.042",500,649,6021,false,Valuation_Rate_Management,"Valuation Rate Management >> general test get the new added rate","Internal Server Error",text,363,3157
"Valuation-Rate-Management 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3549,https://training.sailis.sa.gov.au/valuation/ratetable/rate/${id}?action=Delete,"2014-10-15 12:06:49.207",500,649,6021,false,Valuation_Rate_Management,"Valuation Rate Management >> general test delete new added rate","Internal Server Error",text,364,3549
"Valuation-File-Import 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3189,https://training.sailis.sa.gov.au/valuation/fileImport,"2014-10-15 12:07:12.805",200,650,19996,false,Valuation_Import_File,"Valuation File Import >> import revisit","No results found. Not a good test data",text,365,3190
"Submarket-Group-Creation 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,3379,https://training.sailis.sa.gov.au/valuation/submarket/,"2014-10-15 12:07:57.870",200,645,2720,true,Submarket_Group_Creation,"Submarket Group Creation >> LGA(ADELAIDE)",OK,text,366,3379
"Valuation-Bulk-Edit 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,2236,https://training.sailis.sa.gov.au/valuation/bulk/search/result/select?valuationIds=53369%2C53524%2C53525%2C53527%2C53530&hideBackButton=No,"2014-10-15 12:08:17.492",200,646,27730,true,Valuation_Bulk_Edit,"Valuation Bulk Edit >> Edit 5 records",OK,text,367,7204
"Valuation-Bulk-Edit 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,1510,https://training.sailis.sa.gov.au/valuation/bulk/search/result/save?selectedAttributes=address%2Ccomment%2CnrmRegion%2CpropertyType%2CsubmarketGroup&valuationIds=53369%2C53524%2C53525%2C53527%2C53530,"2014-10-15 12:08:24.780",200,646,41891,true,Valuation_Bulk_Edit,"Valuation Bulk Edit >> Edit 5 records apply the request",OK,text,368,9535
"Valuation-Bulk-Edit 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,2595,https://training.sailis.sa.gov.au/valuation/lookup/show?lookupMapper=lookupmapper.lookupablePropertyTypes&fieldId=propertyType__lookup_displaytext&display=name&code=code&additionalColumnsStr=&multiSelect=false&itemsProviderParameter=&hlid=25add24457a3ea716eb3eb8cc5f1b25b0712ebd571d3bea274a6f4381f39ba96,"2014-10-15 12:08:34.373",200,646,147417,true,Valuation_Bulk_Edit,"Valuation Bulk Edit >> Edit 5 records select property Type",OK,text,369,4984
"Valuation-Bulk-Edit 1-1",2014-10-15_11-49,training.sailis.sa.gov.au,13046,https://training.sailis.sa.gov.au/valuation/bulk/search?messages=AGDUmkcMzJNtkWWgfOHyYIrpRqTHTdzm:sZbFsSvUGsSTLYpBTCzoeinabFIrXJPy&displaySuppressedNamesOverride=true,"2014-10-15 12:08:40.564",200,646,42339,true,Valuation_Bulk_Edit,"Valuation Bulk Edit >> Edit 5 records Edit Submit",OK,text,371,16576
"Valuation_Adminstrative_Record 1-4",2014-10-15_11-49,training.sailis.sa.gov.au,2824,https://training.sailis.sa.gov.au/valuation/administrativerecord/create?form=,"2014-10-15 12:09:46.398",200,642,34890,true,Valuation_Administrative_Record,"Valuation Administrative Record >> General one GET",OK,text,373,3181
"Valuation_Adminstrative_Record 1-3",2014-10-15_11-49,training.sailis.sa.gov.au,3919,https://training.sailis.sa.gov.au/valuation/administrativerecord/create?form=,"2014-10-15 12:09:46.623",200,642,34890,true,Valuation_Administrative_Record,"Valuation Administrative Record >> General one GET",OK,text,377,3929
"Valuation_Adminstrative_Record 1-5",2014-10-15_11-49,training.sailis.sa.gov.au,2989,https://training.sailis.sa.gov.au/valuation/administrativerecord/save,"2014-10-15 12:09:49.698",200,642,35004,true,Valuation_Administrative_Record,"Valuation Administrative Record >> General one save with 6600400021",OK,text,378,3151
"Valuation_Adminstrative_Record 1-4",2014-10-15_11-49,training.sailis.sa.gov.au,2914,https://training.sailis.sa.gov.au/valuation/administrativerecord/save,"2014-10-15 12:09:49.649",200,642,34943,true,Valuation_Administrative_Record,"Valuation Administrative Record >> General one save with 6600300020",OK,text,379,3201
"Valuation_Adminstrative_Record 1-2",2014-10-15_11-49,training.sailis.sa.gov.au,3912,https://training.sailis.sa.gov.au/valuation/administrativerecord/save,"2014-10-15 12:09:49.859",200,642,35004,true,Valuation_Administrative_Record,"Valuation Administrative Record >> General one save with 6600100029",OK,text,380,4104
"Valuation_Adminstrative_Record 1-3",2014-10-15_11-49,training.sailis.sa.gov.au,3907,https://training.sailis.sa.gov.au/valuation/administrativerecord/save,"2014-10-15 12:09:50.604",200,642,35004,true,Valuation_Administrative_Record,"Valuation Administrative Record >> General one save with 660020002*",OK,text,381,4090
"Valuation Record Search 1-1",2014-10-15_12-17,training.sailis.sa.gov.au,2075,https://training.sailis.sa.gov.au/valuation/valuationrecord/699355,"2014-10-15 12:17:58.880",200,558,63672,true,Valuation_Record_Search,"Valuation Record Search >> Specific one(1506002913)",OK,text,385,12762
"Valuation Record Search 1-1",2014-10-15_12-17,training.sailis.sa.gov.au,4868,https://training.sailis.sa.gov.au/valuation/valuationrecord/699355,"2014-10-15 12:18:11.657",200,558,63319,true,Valuation_Record_Search,"Valuation Record Search >> Specific one(1506002913) select the first valuation",OK,text,386,5318
"Valuation Record Search 1-1",2014-10-15_12-17,training.sailis.sa.gov.au,300205,https://training.sailis.sa.gov.au/valuation/valuationrecord/search/result?currentSearchDtoName=valuationSearchDto&valuationSearchDto.valuationNumber=&valuationSearchDto.vrType=SCV&_valuationSearchDto.effectiveFrom=on&action=Search,"2014-10-15 12:18:16.980",504,559,285,false,Valuation_Record_Search,"Valuation Record Search >> Record Type(SCV)","Gateway Time-out",text,387,300205
"Valuation Record Search 1-1",2014-10-15_12-17,training.sailis.sa.gov.au,300276,https://training.sailis.sa.gov.au/valuation/valuationrecord/search/result?currentSearchDtoName=valuationSearchDto&valuationSearchDto.valuationNumber=&valuationSearchDto.vrType=SCV&_valuationSearchDto.effectiveFrom=on&action=Search&valuationSearchDto.effectiveFrom=CANCELLED&valuationSearchDto.effectiveFrom=CURRENT&valuationSearchDto.effectiveFrom=PROPOSED_CANCELLED&valuationSearchDto.effectiveFrom=PROPOSED_CURRENT,"2014-10-15 12:23:17.221",504,559,285,false,Valuation_Record_Search,"Valuation Record Search >> Record Type(SCV)   CURRENT Status","Gateway Time-out",text,388,300276
"Valuation Address Search 2-1",2014-10-15_12-17,training.sailis.sa.gov.au,60871,https://training.sailis.sa.gov.au/valuation/valuationrecord/search/result?currentSearchDtoName=addressSearchDto&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.streetName=&addressSearchDto.suburb=ADELAIDE&action=Search,"2014-10-15 12:28:23.023",200,625,49095,true,Valuation_Record_Search,"Valuation Address Search >> one suburb(ADELAIDE)",OK,text,390,61285
"Valuation Address Search 2-1",2014-10-15_12-17,training.sailis.sa.gov.au,21518,https://training.sailis.sa.gov.au/valuation/valuationrecord/835585,"2014-10-15 12:29:24.326",500,625,6021,false,Valuation_Record_Search,"Valuation Address Search >> one suburb(ADELAIDE) select the first valuation","Internal Server Error",text,391,21518
"Valuation Owner Search 3-1",2014-10-15_12-17,training.sailis.sa.gov.au,4221,https://training.sailis.sa.gov.au/valuation/valuationrecord/search/result?currentSearchDtoName=ownerSearchDto&ownerSearchDto.ownerName1=&ownerSearchDto.ownerName2=&ownerSearchDto.ownerName3=&ownerSearchDto.ownerName4=&ownerSearchDto.ownershipNumber=&ownerSearchDto.suburb=&ownerSearchDto.viewDisplayedSuppressedNamesCheckbox=No&action=Search,"2014-10-15 12:29:46.895",200,626,42658,true,Valuation_Record_Search,"Valuation Owner Search >> no input",OK,text,392,4375
"Valuation Title Search 5-1",2014-10-15_12-17,training.sailis.sa.gov.au,11599,https://training.sailis.sa.gov.au/valuation/valuationrecord/62134,"2014-10-15 12:29:53.190",200,628,51977,true,Valuation_Record_Search,"Valuation Title Search >> title(5788-500)",OK,text,393,17682
"Valuation Advanced Search 6-1",2014-10-15_12-17,training.sailis.sa.gov.au,89400,https://training.sailis.sa.gov.au/valuation/valuationrecord/search/result?currentSearchDtoName=advancedSearchDto&advancedSearchDto.streetName=&advancedSearchDto.suburb=&advancedSearchDto.suburb__lookup_displaytext=&advancedSearchDto.suburb__lookup_lookupmapper=lookupmapper.lookupableSuburbItems&advancedSearchDto.postCode=&advancedSearchDto.postCode__lookup_displaytext=&advancedSearchDto.postCode__lookup_lookupmapper=lookupmapper.lookupablePostcodeItems&advancedSearchDto.localGovernment=&advancedSearchDto.localGovernment__lookup_displaytext=ADELAIDE&advancedSearchDto.localGovernment__lookup_lookupmapper=lookupmapper.lookupableLgaItems&advancedSearchDto.landUse=&advancedSearchDto.landUse__lookup_displaytext=&advancedSearchDto.landUse__lookup_lookupmapper=lookupmapper.lookupableLandUses&advancedSearchDto.propertyType=&advancedSearchDto.propertyType__lookup_displaytext=&advancedSearchDto.propertyType__lookup_lookupmapper=lookupmapper.lookupablePropertyTypes&advancedSearchDto.yearBuiltFrom=&advancedSearchDto.yearBuiltTo=&advancedSearchDto.areaMin=&advancedSearchDto.areaMax=&advancedSearchDto.style=&advancedSearchDto.style__lookup_displaytext=&advancedSearchDto.style__lookup_lookupmapper=lookupmapper.lookupableStyleItems&advancedSearchDto.wall=&advancedSearchDto.wall__lookup_displaytext=&advancedSearchDto.wall__lookup_lookupmapper=lookupmapper.lookupableWallItems&advancedSearchDto.condition=&advancedSearchDto.condition__lookup_displaytext=&advancedSearchDto.condition__lookup_lookupmapper=lookupmapper.lookupableConditionItems&advancedSearchDto.bedroomsMin=&advancedSearchDto.bedroomsMax=&advancedSearchDto.bathroomsMin=&advancedSearchDto.bathroomsMax=&advancedSearchDto.siteAreaMin=&advancedSearchDto.siteAreaMinUnits=&advancedSearchDto.siteAreaMax=&advancedSearchDto.siteAreaMaxUnits=&advancedSearchDto.zoneCategory=&advancedSearchDto.heritageIndicator=&advancedSearchDto.subMarketGroup=&advancedSearchDto.subMarketGroup__lookup_displaytext=&advancedSearchDto.subMarketGroup__lookup_lookupmapper=lookupmapper.lookupableSubmarketGroupsWithLga&advancedSearchDto.marketGroup=&advancedSearchDto.marketGroup__lookup_displaytext=&advancedSearchDto.marketGroup__lookup_lookupmapper=lookupmapper.lookupableMarketGroups&advancedSearchDto.siteValue=&advancedSearchDto.capitalValue=&advancedSearchDto.excludeSiteValue=&action=Search,"2014-10-15 12:30:12.618",200,629,50933,true,Valuation_Record_Search,"Valuation Advanced Search >> one LGA(ADELAIDE)",OK,text,394,90129
"Valuation Advanced Search 6-1",2014-10-15_12-17,training.sailis.sa.gov.au,18924,https://training.sailis.sa.gov.au/valuation/valuationrecord/835585,"2014-10-15 12:31:42.773",500,629,6021,false,Valuation_Record_Search,"Valuation Advanced Search >> one LGA(ADELAIDE) select the first valuation","Internal Server Error",text,395,18925
"Parcel Valuation Search 1-1",2014-10-15_14-06,training.sailis.sa.gov.au,300250,https://training.sailis.sa.gov.au/valuation/parcel/search/result?currentSearchDtoName=parcelSearchDto&parcelSearchDto.valuationNumber=&parcelSearchDto.vrType=SCV&_parcelSearchDto.effectiveFrom=on&action=Search,"2014-10-15 14:07:14.158",504,632,285,false,Valuation_Parcel_Search,"Valuation Parcel Valuation Search >> Record Type(SCV)","Gateway Time-out",text,398,300250
"Parcel Valuation Search 1-1",2014-10-15_14-06,training.sailis.sa.gov.au,300180,https://training.sailis.sa.gov.au/valuation/parcel/search/result?currentSearchDtoName=parcelSearchDto&parcelSearchDto.valuationNumber=&parcelSearchDto.vrType=SCV&_parcelSearchDto.effectiveFrom=on&action=Search&parcelSearchDto.effectiveFrom=CANCELLED&parcelSearchDto.effectiveFrom=CURRENT&parcelSearchDto.effectiveFrom=PROPOSED_CANCELLED&parcelSearchDto.effectiveFrom=PROPOSED_CURRENT,"2014-10-15 14:12:14.443",504,632,285,false,Valuation_Parcel_Search,"Valuation Parcel Valuation Search >> Record Type(SCV)   CURRENT Status","Gateway Time-out",text,399,300181
"Parcel Address Search 2-1",2014-10-15_14-06,training.sailis.sa.gov.au,108586,https://training.sailis.sa.gov.au/valuation/parcel/search/result?currentSearchDtoName=addressSearchDto&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.streetName=&addressSearchDto.suburb=ADELAIDE&action=Search,"2014-10-15 14:17:18.732",200,635,17793,true,Valuation_Parcel_Search,"Valuation Parcel Address Search >> suburb(ADELAIDE)",OK,text,401,108587
"Parcel Plan Search 4-1",2014-10-15_14-06,training.sailis.sa.gov.au,23762,https://training.sailis.sa.gov.au/valuation/parcel/search/result?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.planType=&planParcelSearchDto.planNumber=12345&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNumber=&action=Search,"2014-10-15 14:19:10.518",200,637,16841,true,Valuation_Parcel_Search,"Valuation Parcel Plan Search >> only with plan no(12345)",OK,text,403,23763
"Valuation_Edit_Record 1-1",2014-10-16_11-56,training.sailis.sa.gov.au,5720,https://training.sailis.sa.gov.au/valuation/valuationrecord/491206,"2014-10-16 11:57:13.217",200,648,50219,true,Valuation_Edit_Record,"Valuation Edit Record >> update value GET",OK,text,404,6010
"Valuation_Edit_Record 1-1",2014-10-16_11-56,training.sailis.sa.gov.au,5308,https://training.sailis.sa.gov.au/valuation/valuationrecord/491206?form=&releaseId=612224235,"2014-10-16 11:57:19.312",200,648,23572,true,Valuation_Edit_Record,"Valuation Edit Record >> update value valuation record GET",OK,text,405,5310
"Valuation_Edit_Record 1-1",2014-10-16_11-56,training.sailis.sa.gov.au,9098,https://training.sailis.sa.gov.au/valuation/valuationrecord/491206,"2014-10-16 11:57:24.804",200,648,3056,true,Valuation_Edit_Record,"Valuation Edit Record >> update value update record with specific descriptor",OK,text,406,9098
"Valuation_Edit_Record 1-1",2014-10-16_11-56,training.sailis.sa.gov.au,4446,https://training.sailis.sa.gov.au/valuation/component/value/612224237,"2014-10-16 11:57:36.704",200,648,2587,true,Valuation_Edit_Record,"Valuation Edit Record >> update value update component value",OK,text,408,4446
"Valuation_Edit_Record 1-1",2014-10-16_11-56,training.sailis.sa.gov.au,5477,https://training.sailis.sa.gov.au/valuation/valuationrecord/491206,"2014-10-16 11:57:41.152",200,648,50187,true,Valuation_Edit_Record,"Valuation Edit Record >> update value GET After Edit",OK,text,409,5925
"Valuation_Edit_Record 1-1",2014-10-16_11-56,training.sailis.sa.gov.au,3105,https://training.sailis.sa.gov.au/valuation/valueapproval/reason,"2014-10-16 11:57:47.312",200,648,2603,true,Valuation_Edit_Record,"Valuation Edit Record >> update value submit for approval",OK,text,410,3105
