thread_name,ts_string,target,latency,URL,timestamp,response_code,sample_id,bytes,result,func_name,sample_name,message,type,id,response_time
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,300271,https://training.sailis.sa.gov.au/products/titleSearch/checkSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 16:49:55.396",504,719,285,false,Check_Search,"land_search_address >> no-input","Gateway Time-out",text,448,300271
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,300185,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:01:55.908",504,773,285,false,Child_Parent_Search,"land_search_address >> no-input","Gateway Time-out",text,462,300185
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,4053,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=53&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:06:56.073",200,774,24715,false,Child_Parent_Search,"land_search_address >> street-no","No results found. Not a good test data",text,463,4054
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,3671,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=1&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:07:00.131",200,775,24318,false,Child_Parent_Search,"land_search_address >> level-no","No results found. Not a good test data",text,464,3672
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,3006,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:07:03.805",200,776,24318,false,Child_Parent_Search,"land_search_address >> unit-no","No results found. Not a good test data",text,465,3009
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,3210,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=102&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:07:06.819",200,777,24320,false,Child_Parent_Search,"land_search_address >> lot-no","No results found. Not a good test data",text,466,3212
"land_search_title 3-1",2014-10-16_16-49,training.sailis.sa.gov.au,5351,https://training.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CL&titleSearchDto.volume=103&titleSearchDto.folio=33&action=Search,"2014-10-16 17:11:45.330",200,785,24736,false,Child_Parent_Search,"land_search_title >> volume less than 5000","No results found. Not a good test data",text,472,5354
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,300159,https://training.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:13:05.209",504,737,285,false,Historical_Search,"land_search_address >> no-input","Gateway Time-out",text,476,300159
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,1781,https://training.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=53&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:18:05.388",200,738,24665,false,Historical_Search,"land_search_address >> street-no","No results found. Not a good test data",text,477,1826
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,1776,https://training.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=1&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:18:07.222",200,739,24268,false,Historical_Search,"land_search_address >> level-no","No results found. Not a good test data",text,478,1799
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,2008,https://training.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:18:09.027",200,740,24268,false,Historical_Search,"land_search_address >> unit-no","No results found. Not a good test data",text,479,2011
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,4038,https://training.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=102&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:18:11.046",200,741,24270,false,Historical_Search,"land_search_address >> lot-no","No results found. Not a good test data",text,480,4040
"land_search_title 3-1",2014-10-16_16-49,training.sailis.sa.gov.au,2077,https://training.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CL&titleSearchDto.volume=103&titleSearchDto.folio=33&action=Search,"2014-10-16 17:23:27.329",200,749,24686,false,Historical_Search,"land_search_title >> volume less than 5000","No results found. Not a good test data",text,486,2079
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:25:01.395","Non HTTP response code: java.net.SocketException",809,2446,false,SA_Water,"land_search_address >> no-input","Non HTTP response message: Connection refused: connect",text,490,49428
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=53&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:25:50.833","Non HTTP response code: java.net.SocketException",810,1552,false,SA_Water,"land_search_address >> street-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,491,2052
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=1&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:25:52.894","Non HTTP response code: java.net.SocketException",811,1552,false,SA_Water,"land_search_address >> level-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,492,2040
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:25:54.939","Non HTTP response code: java.net.SocketException",812,1552,false,SA_Water,"land_search_address >> unit-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,493,2048
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=102&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:25:57.001","Non HTTP response code: java.net.SocketException",813,1552,false,SA_Water,"land_search_address >> lot-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,494,2045
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=HAR%2A&addressSearchDto.suburb=&action=Search,"2014-10-16 17:25:59.052","Non HTTP response code: java.net.SocketException",814,1552,false,SA_Water,"land_search_address >> street-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,495,2007
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=AD%2A&action=Search,"2014-10-16 17:26:01.068","Non HTTP response code: java.net.SocketException",815,1552,false,SA_Water,"land_search_address >> suburb-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,496,2005
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=113&addressSearchDto.street=REID&addressSearchDto.suburb=HECTORVILLE&action=Search,"2014-10-16 17:26:03.077","Non HTTP response code: java.net.SocketException",816,1552,false,SA_Water,"land_search_address >> specific","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,497,2002
"land_search_plan 2-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=&planParcelSearchDto.planNo=12345&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-10-16 17:26:07.146","Non HTTP response code: java.net.SocketException",818,1552,false,SA_Water,"land_search_plan >> plan no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,498,2032
"land_search_plan 2-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=C&planParcelSearchDto.planNo=20563&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-10-16 17:26:09.188","Non HTTP response code: java.net.SocketException",819,1552,false,SA_Water,"land_search_plan >> community plan","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,499,2021
"land_search_title 3-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CL&titleSearchDto.volume=103&titleSearchDto.folio=33&action=Search,"2014-10-16 17:26:13.284","Non HTTP response code: java.net.SocketException",821,1552,false,SA_Water,"land_search_title >> volume less than 5000","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,500,2008
"land_search_title 3-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CT&titleSearchDto.volume=5788&titleSearchDto.folio=500&action=Search,"2014-10-16 17:26:15.301","Non HTTP response code: java.net.SocketException",822,1552,false,SA_Water,"land_search_title >> volume greater than 5000","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,501,2012
"land_search_valuation 4-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-10-16 17:26:19.387","Non HTTP response code: java.net.SocketException",826,1552,false,SA_Water,"land_search_valuation >>   no input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,502,2023
"land_search_valuation 4-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=SCV&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-10-16 17:26:21.418","Non HTTP response code: java.net.SocketException",825,1552,false,SA_Water,"land_search_valuation >> record type","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,503,2034
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:26:34.255","Non HTTP response code: java.net.SocketException",791,1552,false,Property_Search,"land_search_address >> no-input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,504,2003
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=53&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:26:36.268","Non HTTP response code: java.net.SocketException",792,1552,false,Property_Search,"land_search_address >> street-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,505,2015
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=1&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:26:38.288","Non HTTP response code: java.net.SocketException",793,1552,false,Property_Search,"land_search_address >> level-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,506,2003
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:26:40.297","Non HTTP response code: java.net.SocketException",794,1552,false,Property_Search,"land_search_address >> unit-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,507,2004
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=102&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:26:42.309","Non HTTP response code: java.net.SocketException",795,1552,false,Property_Search,"land_search_address >> lot-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,508,2007
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=HAR%2A&addressSearchDto.suburb=&action=Search,"2014-10-16 17:26:44.322","Non HTTP response code: java.net.SocketException",796,1552,false,Property_Search,"land_search_address >> street-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,509,2020
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=AD%2A&action=Search,"2014-10-16 17:26:46.348","Non HTTP response code: java.net.SocketException",797,1552,false,Property_Search,"land_search_address >> suburb-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,510,1999
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=113&addressSearchDto.street=REID&addressSearchDto.suburb=HECTORVILLE&action=Search,"2014-10-16 17:26:48.353","Non HTTP response code: java.net.SocketException",798,1552,false,Property_Search,"land_search_address >> specific","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,511,2005
"land_search_plan 2-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=&planParcelSearchDto.planNo=12345&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-10-16 17:26:52.421","Non HTTP response code: java.net.SocketException",800,1552,false,Property_Search,"land_search_plan >> plan no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,512,2003
"land_search_plan 2-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=C&planParcelSearchDto.planNo=20563&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-10-16 17:26:54.433","Non HTTP response code: java.net.SocketException",801,1552,false,Property_Search,"land_search_plan >> community plan","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,513,2002
"land_search_title 3-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CL&titleSearchDto.volume=103&titleSearchDto.folio=33&action=Search,"2014-10-16 17:26:58.526","Non HTTP response code: java.net.SocketException",803,1552,false,Property_Search,"land_search_title >> volume less than 5000","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,514,2063
"land_search_title 3-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CT&titleSearchDto.volume=5788&titleSearchDto.folio=500&action=Search,"2014-10-16 17:27:00.599","Non HTTP response code: java.net.SocketException",804,1552,false,Property_Search,"land_search_title >> volume greater than 5000","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,515,2001
"land_search_valuation 4-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-10-16 17:27:04.675","Non HTTP response code: java.net.SocketException",808,1552,false,Property_Search,"land_search_valuation >>   no input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,516,2002
"land_search_valuation 4-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/titleSearch/propertySearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=SCV&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-10-16 17:27:06.684","Non HTTP response code: java.net.SocketException",807,1552,false,Property_Search,"land_search_valuation >> record type","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,517,2004
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/piHistorySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:27:19.671","Non HTTP response code: java.net.SocketException",827,1552,false,Property_Interest_History,"land_search_address >> no-input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,518,2006
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/piHistorySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=53&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:27:21.687","Non HTTP response code: java.net.SocketException",828,1552,false,Property_Interest_History,"land_search_address >> street-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,519,2024
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/piHistorySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=1&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:27:23.715","Non HTTP response code: java.net.SocketException",829,1552,false,Property_Interest_History,"land_search_address >> level-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,520,1995
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/piHistorySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:27:25.715","Non HTTP response code: java.net.SocketException",830,1552,false,Property_Interest_History,"land_search_address >> unit-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,521,2003
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/piHistorySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=102&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-10-16 17:27:27.721","Non HTTP response code: java.net.SocketException",831,1552,false,Property_Interest_History,"land_search_address >> lot-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,522,2004
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/piHistorySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=HAR%2A&addressSearchDto.suburb=&action=Search,"2014-10-16 17:27:29.735","Non HTTP response code: java.net.SocketException",832,1552,false,Property_Interest_History,"land_search_address >> street-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,523,2007
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/piHistorySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=AD%2A&action=Search,"2014-10-16 17:27:31.751","Non HTTP response code: java.net.SocketException",833,1552,false,Property_Interest_History,"land_search_address >> suburb-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,524,2084
"land-search-address 1-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/piHistorySearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=113&addressSearchDto.street=REID&addressSearchDto.suburb=HECTORVILLE&action=Search,"2014-10-16 17:27:33.838","Non HTTP response code: java.net.SocketException",834,1552,false,Property_Interest_History,"land_search_address >> specific","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,525,2004
"land_search_plan 2-1",2014-10-16_16-49,training.sailis.sa.gov.au,0,https://training.sailis.sa.gov.au/products/valuationSearch/piHistorySearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=&planParcelSearchDto.planNo=12345&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-10-16 17:27:37.937","Non HTTP response code: java.net.SocketException",836,1552,false,Property_Interest_History,"land_search_plan >> plan no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,526,2002
